YEAR,BASIN,LAT,LON,SG,ALG,LAB
2012,WHP,25.054791,-80.770712,0.15,0.015,0.17719970680915687
2012,WHP,25.058517,-80.75363,0.22875,0.285,0.3495690304027971
2012,WHP,25.058653,-80.770284,0.290625,0.00375,0.45129337821652604
2012,WHP,25.059039,-80.743613,0.15,0.03,0.14294002342952122
2012,WHP,25.062469,-80.777891,0.31875,0.335,0.5126777254374894
2012,WHP,25.064718,-80.741554,0.409375,0.0225,0.41681064939781165
2012,WHP,25.064876,-80.753621,0.178125,0.02625,0.15694246144631438
2012,WHP,25.067043,-80.748358,0.20625,0.01875,0.2176642106324141
2012,WHP,25.070713,-80.774198,0.15,0.075,0.3116945745224701
2012,WHP,25.071603,-80.767961,0.20625,0.01125,0.3352826085508347
2012,WHP,25.071768,-80.752123,0.19125,0.00375,0.22809367393190066
2012,WHP,25.073262,-80.740102,0.15,0.0525,0.14997515845625017
2012,WHP,25.074603,-80.786471,0.20625,0.00375,0.6543590006066743
2012,WHP,25.076155,-80.734121,0.12,0.09,0.11938029173995442
2012,WHP,25.077144,-80.740123,0.12,0.03,0.10796086029233237
2012,WHP,25.078647,-80.782599,0.178125,0.015,0.5238593326828336
2012,WHP,25.08012,-80.763869,0.2625,0.0225,0.2832885827465279
2012,WHP,25.080298,-80.731961,0.135,0.041249999999999995,0.2061309616552738
2012,WHP,25.080728,-80.785039,0.178125,0.03,0.2765260316892745
2012,WHP,25.081822,-80.748566,0.135,0.02625,0.23152261904816673
2012,WHP,25.084151,-80.755408,0.353125,0,0.4016355185175757
2012,WHP,25.086433,-80.774514,0.15,0.144375,0.4659593149142884
2012,WHP,25.0868,-80.746016,0.178125,0.0525,0.22568797821943157
2012,WHP,25.087993,-80.756229,0.20625,0.01125,0.24080348070127786
2012,WHP,25.088051,-80.779671,0.20625,0.01125,0.5916706936890734
2012,WHP,25.090488,-80.766062,0.178125,0.0975,0.26293291931453106
2014,JON,25.036812,-80.914253,0.53125,0.01875,0.377326681
2014,JON,25.037908,-80.92384,0.40625,0.0225,0.4597794282506984
2014,JON,25.041704,-80.906696,0.40625,0.00375,0.1964259863172615
2014,JON,25.041803,-80.918829,0.4375,0.00375,0.3297118379107806
2014,JON,25.042921,-80.91314,0.4375,0.0225,0.25820452573119607
2014,JON,25.045264,-80.929314,0.53125,0.07125,0.347479797
2014,JON,25.046153,-80.92129,0.4375,0.041249999999999995,0.24753120651879246
2014,JON,25.049699,-80.908955,0.378125,0.0075,0.3652633853332736
2014,JON,25.049711,-80.915798,0.4375,0.01125,0.33517672248502345
2014,JON,25.049934,-80.90625,0.378125,0.0525,0.28417261904222385
2014,JON,25.050332,-80.923713,0.53125,0.015,0.3939065161311801
2014,JON,25.051165,-80.93493,0.59375,0.06375,0.2973070683810729
2014,JON,25.052559,-80.937759,0.5625,0.00375,0.3148613006792927
2014,JON,25.053487,-80.933775,0.5,0.01125,0.3430321177245438
2014,JON,25.054947,-80.922798,0.53125,0.02625,0.3980817065695019
2014,JON,25.055588,-80.909493,0.5,0,0.3340530122329143
2014,JON,25.055974,-80.91248,0.59375,0.01875,0.2990302845479474
2014,JON,25.059127,-80.928716,0.625,0,0.39742716683198676
2014,JON,25.059628,-80.913247,0.5,0,0.30545897605788974
2014,JON,25.060041,-80.920312,0.53125,0.015,0.3953268864776529
2014,JON,25.062081,-80.936777,0.59375,0,0.38473289302677754
2014,JON,25.0622,-80.902958,0.4375,0.01125,0.2867442633122113
2014,JON,25.062711,-80.946042,0.65625,0.03,0.36887815489412334
2014,JON,25.064196,-80.934679,0.65625,0.00375,0.49394768788259963
2014,JON,25.067521,-80.940101,0.75,0,0.3939701349897485
2014,JON,25.067637,-80.920087,0.59375,0.0075,0.5393335303238493
2014,JON,25.068402,-80.927926,0.625,0,0.436740729
2014,JON,25.06908,-80.932888,0.5625,0,0.6042918465162956
2014,JON,25.070703,-80.93295,0.40625,0,0.8495226316967049
2014,RAN,25.104281,-80.793017,0.178125,0.03375,0.1924923553700594
2014,RAN,25.105227,-80.788655,0.234375,0.015,0.1717742384185871
2014,RAN,25.10581,-80.78313,0.346875,0.121875,0.26434519178366617
2014,RAN,25.107801,-80.801821,0.346875,0.00375,0.25679071136988046
2014,RAN,25.110072,-80.807241,0.40625,0.0075,0.5461032616137472
2014,RAN,25.110076,-80.778629,0.31875,0.0675,0.2877464572606677
2014,RAN,25.110294,-80.796887,0.31875,0.0225,0.25807110229803587
2014,RAN,25.11199,-80.78107,0.46875,0.0525,0.4312392741188341
2014,RAN,25.112764,-80.793335,0.346875,0.03375,0.2092063565894311
2014,RAN,25.112917,-80.782634,0.290625,0.0675,0.19304102477277524
2014,RAN,25.114031,-80.794757,0.346875,0.0075,0.3346528913084401
2014,RAN,25.11513,-80.789439,0.31875,0.045,0.2782244041398861
2014,RAN,25.117571,-80.799868,0.375,0.015,0.5233261304808147
2014,RAN,25.118081,-80.816974,0.346875,0.02625,0.3061057433295486
2014,RAN,25.119183,-80.807679,0.375,0.00375,0.5489146064399355
2014,RAN,25.120174,-80.821925,0.46875,0.0225,0.6192132163429899
2014,RAN,25.12031,-80.80024,0.4375,0.0075,0.5617601534810686
2014,RAN,25.120461,-80.807281,0.346875,0.0375,0.3431676850804078
2014,RAN,25.122068,-80.815158,0.40625,0.01125,0.4179871209002813
2014,RAN,25.122837,-80.824782,0.275625,0.110625,0.5730971268542986
2014,RAN,25.123295,-80.816007,0.40625,0.01875,0.4189735707470106
2014,RAN,25.124859,-80.790415,0.375,0.0825,0.4703537478064798
2014,RAN,25.125965,-80.815989,0.40625,0.00375,0.8964750077864959
2014,RAN,25.126226,-80.794864,0.375,0.015,0.4159532120349473
2014,RAN,25.12711,-80.82045,0.40625,0.03,0.7723275349309002
2014,RAN,25.128197,-80.806764,0.290625,0.045,0.4515078846691752
2014,RAN,25.130324,-80.798948,0.31875,0.0375,0.7424471699872395
2014,RAN,25.132989,-80.80927,0.346875,0.153125,0.6294769819208954
2014,RAN,25.137071,-80.819619,0.20625,0.18,0.24243823896126362
2014,WHP,25.040302,-80.764586,0.12,0.0825,0.084534404
2014,WHP,25.044497,-80.757222,0.105,0.03,0.082490303
2014,WHP,25.045857,-80.769354,0.12,0,0.074915931
2014,WHP,25.05175,-80.763568,0.105,0.09375,0.076395629
2014,WHP,25.052313,-80.775032,0.105,0.11249999999999999,0.26234430711129464
2014,WHP,25.054528,-80.745431,0.135,0.075,0.11545579797836157
2014,WHP,25.059286,-80.779643,0.20625,0.03,0.49584665827903346
2014,WHP,25.059432,-80.753037,0.12,0.03375,0.074842427
2014,WHP,25.061018,-80.758582,0.135,0.03,0.08536025
2014,WHP,25.061699,-80.773342,0.47625,0.0075,0.26040973034749065
2014,WHP,25.062706,-80.739503,0.20625,0.0075,0.18482898904256886
2014,WHP,25.06525,-80.747377,0.135,0.00375,0.10072444914617103
2014,WHP,25.068001,-80.763906,0.19125,0.02625,0.18394214455591051
2014,WHP,25.069118,-80.780793,0.178125,0.0375,0.16132228866612958
2014,WHP,25.070025,-80.737238,0.15,0.0075,0.12167997881956225
2014,WHP,25.07086,-80.750299,0.15,0,0.086160234
2014,WHP,25.074969,-80.739279,0.20625,0.08625,0.1886965605183679
2014,WHP,25.076108,-80.769274,0.2625,0.01125,0.45255918463848344
2014,WHP,25.077708,-80.741553,0.135,0.075,0.14829353647706156
2014,WHP,25.07779,-80.773963,0.290625,0.0225,0.2618250310464056
2014,WHP,25.079347,-80.79138,0.53125,0.0075,0.5279749857445416
2014,WHP,25.080211,-80.75086,0.2625,0.00375,0.20027614626302914
2014,WHP,25.080371,-80.727104,0.15,0.06375,0.14726623602606617
2014,WHP,25.082087,-80.757596,0.15,0.10875,0.1314319440853997
2014,WHP,25.083392,-80.780652,0.31875,0.0075,0.6900293439757198
2014,WHP,25.08846,-80.74524,0.2625,0.11624999999999999,0.222411481
2014,WHP,25.090141,-80.787521,0.35,0.125625,0.4633602768444384
2014,WHP,25.093584,-80.760151,0.234375,0.045,0.22796922605598097
2014,WHP,25.093862,-80.774398,0.219375,0.02625,0.4579439526013794
2014,WHP,25.094512,-80.754084,0.409375,0,0.45295260183034497
2015,JON,25.03570877,-80.92817168,0.65625,0,0.4185298386912023
2015,JON,25.03580021,-80.91084154,0.53125,0.01875,0.34789910909074706
2015,JON,25.03824611,-80.91673173,0.5,0.01875,0.4405430985756312
2015,JON,25.04391568,-80.92782169,0.59375,0.01125,0.6563917345095931
2015,JON,25.04494338,-80.91954796,0.5,0.01875,0.6239348160541102
2015,JON,25.04613315,-80.91027055,0.29375,0.091875,0.4270794653809254
2015,JON,25.04639356,-80.91895913,0.40625,0,0.5395755816973381
2015,JON,25.04726575,-80.91472964,0.178125,0.15375,0.6379622779949692
2015,JON,25.04762464,-80.90415629,0.75,0,0.6192342103376639
2015,JON,25.05103869,-80.9225708,0.53125,0.0075,0.5020367158678942
2015,JON,25.05128982,-80.91481569,0.5,0.04875,0.35230074745359363
2015,JON,25.05152119,-80.9292418,0.59375,0.04875,0.7270476632110552
2015,JON,25.05174383,-80.93697646,0.6875,0.03,0.5102993365432922
2015,JON,25.05333095,-80.93070811,0.53125,0.08625,0.4655902833260617
2015,JON,25.05551686,-80.9179348,0.625,0,0.45263768430474893
2015,JON,25.05566356,-80.91892352,0.59375,0.04875,0.44197892259789623
2015,JON,25.05690106,-80.90667829,0.4375,0.00375,0.3907075091357726
2015,JON,25.05882366,-80.93538789,0.44375,0.03375,0.5815054831482016
2015,JON,25.05967572,-80.93410168,0.5,0.0375,0.7638823268587368
2015,JON,25.06036071,-80.91754121,0.40625,0.01125,0.3907726528239507
2015,JON,25.06125283,-80.94200055,0.5,0.204375,0.43858475927885093
2015,JON,25.06149031,-80.91147504,0.40625,0.07125,0.48061586107457244
2015,JON,25.06197775,-80.9430718,0.5625,0.041249999999999995,0.580983741
2015,JON,25.06271516,-80.9059665,0.53125,0,0.3834244755985417
2015,JON,25.06353103,-80.9291348,0.65625,0,0.8576498882847908
2015,JON,25.06637809,-80.94259673,0.59375,0.1125,0.8165898759982886
2015,JON,25.06736015,-80.92347864,0.65625,0,0.7290702364474352
2015,JON,25.06764857,-80.93940545,0.6875,0.06,0.7008385996207981
2015,JON,25.06919429,-80.93027975,0.625,0,0.7008015260583611
2015,JON,25.07305032,-80.93172165,0.353125,0.353125,0.5341656471833766
2015,RAN,25.10265495,-80.79325496,0.4375,0.03375,0.24818606388140535
2015,RAN,25.103436,-80.80376829,0.234375,0.28,0.31481114
2015,RAN,25.10398209,-80.78650373,0.31875,0.0375,0.3039426193697048
2015,RAN,25.10442629,-80.78349027,0.40625,0.00375,0.3910214875776621
2015,RAN,25.10925243,-80.7909813,0.321875,0.01875,0.2636456874756386
2015,RAN,25.10970808,-80.781154,0.53125,0.0075,0.46829727768380236
2015,RAN,25.11063876,-80.8077648,0.40625,0.193125,0.5115954400977875
2015,RAN,25.11321436,-80.79731778,0.35,0.0225,0.3030917001640784
2015,RAN,25.11371387,-80.77724986,0.38125,0.04875,0.4983281760958313
2015,RAN,25.1144683,-80.8214073,0.306875,0.19125,0.5972517372685805
2015,RAN,25.1148491,-80.77958274,0.20625,0.20375,0.3609137698586404
2015,RAN,25.11734906,-80.81595735,0.46875,0.166875,0.637121862
2015,RAN,25.11792043,-80.78591015,0.35,0.03,0.23974724902403602
2015,RAN,25.1180321,-80.80322732,0.31875,0.06,0.2820362102291164
2015,RAN,25.1191072,-80.80882163,0.346875,0.09,0.5602502176452755
2015,RAN,25.1204262,-80.79424033,0.375,0.10875,0.43273390163924985
2015,RAN,25.12131792,-80.80357052,0.5,0.075,0.4650536470734254
2015,RAN,25.12133195,-80.79635187,0.375,0.0525,0.4645957708081742
2015,RAN,25.12144647,-80.79023216,0.31875,0.06,0.3640558403760397
2015,RAN,25.12185678,-80.8265944,0.20625,0.35,0.6450163494656764
2015,RAN,25.12384774,-80.81003646,0.234375,0.088125,0.4230718934762354
2015,RAN,25.12938511,-80.81595531,0.471875,0.133125,0.6820062185286103
2015,RAN,25.12959128,-80.80648078,0.409375,0.135,0.8219870822341289
2015,RAN,25.13047734,-80.79332591,0.290625,0.178125,0.4321595710850881
2015,RAN,25.13188925,-80.80261015,0.234375,0.135,0.4599816976460521
2015,RAN,25.135711,-80.8104049,0.234375,0.234375,0
2015,RAN,25.13718458,-80.82063657,0.353125,0.281875,0.5685601807379302
2015,RAN,25.14082504,-80.81515377,0.178125,0.5625,0
2015,WHP,25.03663483,-80.75938855,0.178125,0.135,0.32781640950652263
2015,WHP,25.04472549,-80.75567227,0.178125,0.075,0.19287685156720685
2015,WHP,25.04723686,-80.76778205,0.15,0.0225,0.1298003777935001
2015,WHP,25.05090773,-80.74874893,0.2625,0.00375,0.2814091119126036
2015,WHP,25.05108866,-80.7766632,0.290625,0.178125,0.27504468109866886
2015,WHP,25.05381201,-80.76551892,0.15,0.4375,0.13070342220392764
2015,WHP,25.0578243,-80.74272941,0.133125,0.075,0.21605403026169281
2015,WHP,25.06203897,-80.74221562,0.234375,0.06,0.1341125835962587
2015,WHP,25.06406488,-80.78324657,0.2625,0.09,0.23684009327492164
2015,WHP,25.06545525,-80.75306945,0.178125,0.0225,0.10837970002408387
2015,WHP,25.0659387,-80.76572414,0.20625,0.09,0.3221205966732445
2015,WHP,25.06769633,-80.76019335,0.4375,0,0.33467020549714144
2015,WHP,25.06949311,-80.74929778,0.20625,0.02625,0.18301401817232693
2015,WHP,25.07074186,-80.78331504,0.31875,0.015,0.33705878376112874
2015,WHP,25.07231818,-80.763576,0.20625,0.045,0.3237526855667483
2015,WHP,25.07513667,-80.7706387,0.2625,0.075,0.31123885766577974
2015,WHP,25.07595013,-80.74310594,0.178125,0.03,0.1136790353743908
2015,WHP,25.07761585,-80.7321076,0.178125,0.15,0.22833021908059076
2015,WHP,25.07772215,-80.72813795,0.178125,0.135,0.22945095269469354
2015,WHP,25.07836887,-80.77234022,0.2625,0.056249999999999994,0.4310702271863331
2015,WHP,25.0786332,-80.79183405,0.5625,0.01125,0.5499987542952731
2015,WHP,25.07935461,-80.77826297,0.2625,0.02625,0.517381097
2015,WHP,25.08076163,-80.7478929,0.2625,0.12,0.21187403903499316
2015,WHP,25.08318998,-80.75855812,0.2625,0.0825,0.28195977320295473
2015,WHP,25.08380106,-80.73983417,0.15,0.12,0.096520743
2015,WHP,25.08710342,-80.75682649,0.290625,0.0075,0.39441642618349393
2015,WHP,25.08851041,-80.78740325,0.4375,0.0525,0.7267312005509047
2015,WHP,25.09080805,-80.76013117,0.290625,0.04875,0.39693010060710654
2015,WHP,25.09252378,-80.76959916,0.31875,0.03,0.45761527421456544
2015,WHP,25.09297999,-80.73839514,0.2625,0.196875,0.26919902525463135
2016,JON,25.03447674,-80.91149166,0.31875,0.08625,0.42599846893258453
2016,JON,25.03747744,-80.92344816,0.484375,0.169375,0.5748464577817862
2016,JON,25.03999256,-80.92041003,0.4375,0.0225,0.6642981085866804
2016,JON,25.04183978,-80.92624642,0.0825,0.6125,0.21299054976783155
2016,JON,25.04193481,-80.90623404,0.194375,0.18562499999999998,0.3181876323872427
2016,JON,25.04218847,-80.91680182,0.5625,0.0825,0.8186049417662687
2016,JON,25.04621447,-80.92212235,0.2,0.15,0.5195953921030539
2016,JON,25.05034813,-80.92043811,0.02625,0.38875,0.05208532
2016,JON,25.05086327,-80.91240738,0.59375,0.065625,0.7248233787823315
2016,JON,25.0509343,-80.93496691,0.04875,0.336875,0.057564087
2016,JON,25.05225858,-80.90399495,0.0525,0.97875,0.080709736
2016,JON,25.0530432,-80.93926076,0.5625,0.18,0.5663230688476787
2016,JON,25.0553363,-80.93193899,0.250625,0.2675,0.4420695517077715
2016,JON,25.0554748,-80.93834167,0,0.06,0
2016,JON,25.05629217,-80.91607831,0.0525,0.360625,0.03935177
2016,JON,25.05919912,-80.9477019,0.338125,0.35,0.5465172874078662
2016,JON,25.05933088,-80.90944468,0.02625,0.080625,0
2016,JON,25.06003359,-80.92461218,0.303125,0.1625,0.6035370790778282
2016,JON,25.06124619,-80.91715121,0.0525,0.03375,0
2016,JON,25.0627127,-80.93197175,0,0,0
2016,JON,25.06298285,-80.91335711,0.0225,0.03375,0
2016,JON,25.06362149,-80.9021967,0.0225,0.2825,0
2016,JON,25.06468791,-80.94072941,0.40625,0.0825,0.8476402256933101
2016,JON,25.06673473,-80.9347765,0.409375,0.01875,0.5561978547847551
2016,JON,25.06825281,-80.94212829,0.471875,0.109375,0.579338189
2016,JON,25.06865344,-80.92745264,0.40625,0.03,0.7797378021011133
2016,JON,25.06913282,-80.92489376,0.4375,0.0225,0.8961967825781346
2016,JON,25.0757082,-80.93153434,0.20625,0.56875,0.7156736034698922
2016,RAN,25.10329005,-80.78140517,0.321875,0.135,0.3591458039242259
2016,RAN,25.10366069,-80.78782693,0.2475,0.09,0.18692982872049785
2016,RAN,25.10669693,-80.79934094,0.18562499999999998,0.15375,0.046775634
2016,RAN,25.1076091,-80.78416211,0.056249999999999994,0.0675,0
2016,RAN,25.10772819,-80.79587397,0.290625,0.07875,0.2705492183360447
2016,RAN,25.10922155,-80.80550217,0.204375,0.15375,0
2016,RAN,25.11106838,-80.79138624,0.15,0.041249999999999995,0.090617737
2016,RAN,25.11241997,-80.80135595,0.09,0.09375,0
2016,RAN,25.11332489,-80.77624602,0.09,0.105,0.073590601
2016,RAN,25.11451607,-80.81706438,0.0675,0.26625,0
2016,RAN,25.11451935,-80.80299197,0.135,0.07875,0.021340155138446584
2016,RAN,25.11569747,-80.78935479,0.12,0.0525,0
2016,RAN,25.11641825,-80.78168848,0.20625,0.07125,0.16027904561012535
2016,RAN,25.1175119,-80.79631906,0.01875,0.01875,0
2016,RAN,25.11939857,-80.81232139,0.03375,0.2175,0
2016,RAN,25.12041702,-80.82482516,0.095625,0.25625,0.10426027524118782
2016,RAN,25.1244092,-80.79007924,0.105,0.075,0.072908172
2016,RAN,25.13176166,-80.79641443,0.01125,0.02625,0
2016,RAN,25.14062915,-80.81809182,0.133125,0.04875,0.019890226733096626
2016,WHP,25.03832935,-80.76595853,0.15,0.256875,0.1758136386780803
2016,WHP,25.04172475,-80.76810805,0.178125,0.13874999999999998,0.1526297087222381
2016,WHP,25.04261,-80.7628,0.15,0.105,0.21210756209630255
2016,WHP,25.05117929,-80.74556591,0.4375,0.0525,0.41703183392508325
2016,WHP,25.05147,-80.75784,0.178125,0.20625,0.19917129305884787
2016,WHP,25.05433323,-80.76276268,0.178125,0.15,0.21426878860776633
2016,WHP,25.05623533,-80.77510548,0.15,0.045,0.2199328527810582
2016,WHP,25.05981156,-80.76948963,0.35,0.0075,0.27414430323593014
2016,WHP,25.06158842,-80.78067086,0.290625,0.12,0.4412372950243689
2016,WHP,25.06298011,-80.75298687,0.234375,0.15,0.247745302
2016,WHP,25.06584613,-80.76279167,0.55,0,0.5325695138378657
2016,WHP,25.06634494,-80.73733062,0.5,0.08625,0.6185214776287307
2016,WHP,25.06923,-80.78228,0.44375,0.00375,0.456995509
2016,WHP,25.06930099,-80.77603112,0.20625,0.03,0.28944717785773355
2016,WHP,25.07003907,-80.74687422,0.178125,0.163125,0.22028605623773848
2016,WHP,25.0710681,-80.75057567,0.40625,0.00375,0.45508427263031487
2016,WHP,25.07421216,-80.75946178,0.46,0.050625,0.4968408025212523
2016,WHP,25.07544372,-80.73519165,0.15,0.34125,0.2489882341743432
2016,WHP,25.07797995,-80.7566666,0.440625,0.0075,0.494405209
2016,WHP,25.07906852,-80.72904164,0.15,0.503125,0.26912822376280165
2016,WHP,25.07934478,-80.76663731,0.46875,0.01875,0.6586852973240193
2016,WHP,25.08060091,-80.7428127,0.178125,0.19125,0.2594737589506607
2016,WHP,25.08151265,-80.7475002,0.46875,0.0375,0.4309431594965023
2016,WHP,25.08170343,-80.77465461,0.409375,0,0.6454221201571034
2016,WHP,25.08603081,-80.78868882,0.0375,0.15562499999999999,0
2016,WHP,25.08666675,-80.77804774,0.409375,0.0075,0.8171517159562875
2016,WHP,25.08789,-80.74473,0.53125,0.01875,0.536282333
2016,WHP,25.08919822,-80.78392611,0.40625,0.04875,0.7081126695700757
2016,WHP,25.09334349,-80.76054036,0.5625,0,0.4743892093750713
2016,WHP,25.09363525,-80.75578322,0.5,0.01125,0.411991695
2017,JON,25.03617406,-80.91469334,0.75,0,0.4020638064136096
2017,JON,25.0362331,-80.92842282,0.290625,0.148125,0.21153014801512385
2017,JON,25.039622,-80.91932283,0.65625,0,0.6421981460242129
2017,JON,25.04137097,-80.92698188,0.534375,0.105,0
2017,JON,25.04335954,-80.91660523,0.59375,0.075,0.721910962
2017,JON,25.04359567,-80.92339767,0.409375,0.041249999999999995,0.718183112
2017,JON,25.04437017,-80.9088334,0.59375,0.01875,0.6997365641564884
2017,JON,25.04694,-80.90331,0.625,0.06,0.41919565814723125
2017,JON,25.04842318,-80.91745733,0.35,0.115625,0.49936214321862976
2017,JON,25.05139706,-80.92910603,0.065625,0.5856250000000001,0.038091580830210116
2017,JON,25.05232177,-80.93074873,0.045,0.6693749999999999,0.018426546453640454
2017,JON,25.05247566,-80.9379922,0.09375,0.46,0.060671738070902814
2017,JON,25.05509849,-80.92664759,0.46,0.091875,0.3384763202696412
2017,JON,25.05510092,-80.93897531,0,0.609375,0
2017,JON,25.05735266,-80.91434066,0.34125,0.35625,0.5186522710290001
2017,JON,25.0580515,-80.92388501,0.06,0.056249999999999994,0
2017,JON,25.05876685,-80.93259444,0.2375,0.01875,0.32447070657836724
2017,JON,25.06147158,-80.94051733,0.2625,0.09375,0.5246086406745532
2017,JON,25.06194595,-80.90477226,0.29375,0.396875,0.19923773285218246
2017,JON,25.06294334,-80.94584486,0.478125,0,0.8947761822816432
2017,JON,25.06408079,-80.90918347,0.11249999999999999,0.1575,0.072483991
2017,JON,25.06510038,-80.94381167,0.129375,0,0.28102846988021135
2017,JON,25.06863171,-80.93360159,0.135,0.0975,0.193891095
2017,JON,25.07036546,-80.92894764,0.163125,0.140625,0.27760017068075404
2017,JON,25.07513294,-80.93369035,0.2375,0.33125,0
2017,RAN,25.1034,-80.78455,0.290625,0.27,0.12743063716867856
2017,RAN,25.10434714,-80.78606299,0.346875,0.144375,0.21702462396228944
2017,RAN,25.1047308,-80.79787384,0.178125,0.631875,0.23442062716649364
2017,RAN,25.10673,-80.80178,0.20625,0.618125,0.17029376065438556
2017,RAN,25.10813092,-80.7916839,0.346875,0.28125,0.3310143505441275
2017,RAN,25.11117709,-80.77978192,0.31875,0.335,0.050403737950136966
2017,RAN,25.11295607,-80.78232034,0.2375,0.23249999999999998,0.080703747
2017,RAN,25.11329033,-80.79711539,0.40625,0.196875,0.062020389
2017,RAN,25.11527636,-80.80139065,0.40625,0.11624999999999999,0
2017,RAN,25.11549602,-80.77842903,0.321875,0.39125,0.097098406
2017,RAN,25.1156936,-80.81859659,0.095625,0.283125,0
2017,RAN,25.11638757,-80.79761666,0.219375,0.163125,0.014083062
2017,RAN,25.11970249,-80.78853705,0.35,0.11249999999999999,0.09860244
2017,RAN,25.12239995,-80.79361383,0.38125,0.015,0.081134402
2017,RAN,25.12314543,-80.8252759,0.00375,0.561875,0
2017,RAN,25.1257183,-80.79484594,0.40625,0.12,0
2017,RAN,25.12781203,-80.80973189,0.041249999999999995,0.10124999999999999,0
2017,RAN,25.13456365,-80.81147427,0.375,0.06,0
2017,RAN,25.13665708,-80.81610162,0.4375,0.08625,0
2017,RAN,25.13850789,-80.81579907,0.375,0.110625,0
2017,WHP,25.03876014,-80.76703862,0.234375,0.469375,0.33585815190266727
2017,WHP,25.0477614,-80.7721446,0.20625,0.0225,0.19185396269408764
2017,WHP,25.04844024,-80.75959712,0.15,0.19125,0.2272299497794196
2017,WHP,25.0509807,-80.74484986,0.46,0.056249999999999994,0.3378201791800808
2017,WHP,25.0513,-80.77628,0.53125,0.0825,0.3641759276385147
2017,WHP,25.05461796,-80.76101544,0.20625,0.105,0.27196754786144794
2017,WHP,25.05929,-80.75394,0.5,0.18,0.4983058047289423
2017,WHP,25.06103799,-80.75690831,0.20625,0.084375,0.18905597920451064
2017,WHP,25.06213186,-80.77027152,0.321875,0.13875,0.21430796712171107
2017,WHP,25.06256431,-80.74518339,0.178125,0.06,0.2276581820930507
2017,WHP,25.06360281,-80.74068896,0.71875,0,0.6700732430004982
2017,WHP,25.06513997,-80.77546733,0.53125,0.07875,0.4650292198136005
2017,WHP,25.06796773,-80.75508536,0.31875,0.09,0.2199202051688707
2017,WHP,25.06900552,-80.74302538,0.234375,0.135,0.2689811679001013
2017,WHP,25.07082356,-80.77068106,0.135,0.041249999999999995,0.18778422688484306
2017,WHP,25.07113068,-80.78679636,0.2625,0.4975,0.32824862253982245
2017,WHP,25.07392361,-80.73417879,0.2625,0.045,0.25145101832706657
2017,WHP,25.07430797,-80.76790098,0.35,0.01875,0.275420336
2017,WHP,25.07559914,-80.77883413,0.234375,0,0.29532430586113434
2017,WHP,25.07638808,-80.72906696,0.178125,0.10124999999999999,0.37822470550816567
2017,WHP,25.07651481,-80.75677296,0.15,0.02625,0.12036274745599984
2017,WHP,25.07701462,-80.76821879,0.178125,0.06375,0.20620021766560992
2017,WHP,25.07947677,-80.78929132,0.409375,0.179375,0.5155924450036926
2017,WHP,25.08025291,-80.75216883,0.178125,0.0075,0.17806502707895283
2017,WHP,25.08133981,-80.73308225,0.178125,0.09,0.16930231207597723
2017,WHP,25.087378,-80.78634045,0.35,0.00375,0.5467344797738828
2017,WHP,25.08975421,-80.74635248,0.290625,0.0375,0.23295642559711657
2017,WHP,25.09080547,-80.77765761,0.35,0.0825,0.4402591220280163
2017,WHP,25.09218187,-80.7559278,0.178125,0.07125,0.24008888893389851
2017,WHP,25.09491592,-80.76306322,0.178125,0.056249999999999994,0.2295285378439157
2018,JON,25.034389,-80.918701,0.4375,0.15375,0.44017492061619257
2018,JON,25.038594,-80.914252,0.4375,0.0525,0.6513748593465039
2018,JON,25.040205,-80.927163,0.35,0.0675,0
2018,JON,25.040847,-80.913935,0.409375,0.0375,0.52970421
2018,JON,25.045959,-80.921264,0.234375,0.056249999999999994,0.2535224225856128
2018,JON,25.046196,-80.909197,0.59375,0.00375,0.7700176043785663
2018,JON,25.047288000000002,-80.912437,0.46875,0.01875,0.6892367441729076
2018,JON,25.047617,-80.921451,0.35,0.06,0.25326521596584217
2018,JON,25.048225,-80.90194,0.321875,0.326875,0.35652327268003065
2018,JON,25.052047,-80.939765,0.4375,0.14375,0.3778252589493788
2018,JON,25.055174,-80.930219,0.20375,0,0.14120093320536123
2018,JON,25.058379,-80.913327,0.4375,0,0.026868648649845235
2018,JON,25.058642,-80.906619,0.46875,0.00375,0.28088723948107425
2018,JON,25.060072,-80.932719,0.09,0.01875,0
2018,JON,25.061585,-80.949671,0.353125,0.01875,0.5085175480743167
2018,JON,25.062498,-80.922606,0.363125,0.19125,0
2018,JON,25.064085,-80.909999,0.5,0.00375,0.32886418694703273
2018,JON,25.064216,-80.906933,0.46875,0.0075,0.3109488546473482
2018,JON,25.064619,-80.935801,0.0375,0.07125,0.026196903
2018,JON,25.065386,-80.93866,0.22375,0.0375,0.011940707256026167
2018,JON,25.067671,-80.940913,0.03375,0.00375,0
2018,JON,25.069589,-80.92682,0.073125,0.0075,0
2018,RAN,25.101404,-80.78793,0.4375,0.01875,0.34209168422948233
2018,RAN,25.103008,-80.784272,0.409375,0.1575,0.2973773484736203
2018,RAN,25.104538,-80.791521,0.40625,0.01875,0.4564013641454605
2018,RAN,25.105512,-80.799354,0.384375,0.21,0.096057706
2018,RAN,25.112059,-80.801505,0.2625,0.221875,0
2018,RAN,25.112778,-80.778458,0.40625,0.09375,0.20581687686179326
2018,RAN,25.113627,-80.793626,0.40625,0.045,0.031667384
